frame_num,obj_id,camera,x1,y1,x2,y2
1,9_1_1,14,1624,185,1661,320
2,9_1_1,14,1622,183,1659,317
3,9_1_1,14,1619,182,1656,316
4,9_1_1,14,1614,187,1651,321
5,9_1_1,14,1609,188,1646,321
6,9_1_1,14,1607,189,1645,324
7,9_1_1,14,1608,192,1645,326
8,9_1_1,14,1609,191,1648,330
9,9_1_1,14,1610,193,1650,334
10,9_1_1,14,1610,196,1649,337
11,9_1_1,14,1610,195,1649,339
12,9_1_1,14,1609,197,1650,342
13,9_1_1,14,1612,196,1653,346
14,9_1_1,14,1615,195,1657,348
15,9_1_1,14,1615,196,1659,355
16,9_1_1,14,1613,201,1658,361
17,9_1_1,14,1610,204,1655,362
18,9_1_1,14,1608,206,1654,371
19,9_1_1,14,1609,209,1655,369
20,9_1_1,14,1609,209,1654,371
21,9_1_1,14,1606,213,1654,382
22,9_1_1,14,1603,212,1652,387
23,9_1_1,14,1599,211,1650,390
24,9_1_1,14,1597,213,1650,396
25,9_1_1,14,1599,214,1653,400
26,9_1_1,14,1601,216,1656,405
27,9_1_1,14,1601,220,1657,415
28,9_1_1,14,1597,220,1655,423
29,9_1_1,14,1595,221,1654,426
30,9_1_1,14,1595,227,1654,431
31,9_1_1,14,1598,229,1658,437
32,9_1_1,14,1600,232,1662,442
33,9_1_1,14,1598,235,1662,453
34,9_1_1,14,1593,236,1658,460
35,9_1_1,14,1589,242,1654,462
36,9_1_1,14,1586,244,1654,475
37,9_1_1,14,1585,242,1656,482
38,9_1_1,14,1584,241,1658,491
39,9_1_1,14,1581,248,1656,503
40,9_1_1,14,1574,249,1650,509
41,9_1_1,14,1566,249,1645,520
42,9_1_1,14,1565,257,1646,533
43,9_1_1,14,1568,259,1651,542
44,9_1_1,14,1567,261,1655,566
45,9_1_1,14,1563,265,1656,586
46,9_1_1,14,1557,266,1652,597
47,9_1_1,14,1550,270,1647,609
48,9_1_1,14,1548,286,1642,617
49,9_1_1,14,1546,291,1643,634
50,9_1_1,14,1539,294,1640,650
51,9_1_1,14,1526,310,1630,669
52,9_1_1,14,1516,315,1623,683
53,9_1_1,14,1504,322,1616,707
54,9_1_1,14,1498,337,1617,745
55,9_1_1,14,1499,341,1622,763
56,9_1_1,14,1497,352,1625,786
57,9_1_1,14,1495,369,1630,823
58,9_1_1,14,1488,377,1629,850
59,9_1_1,14,1482,391,1625,870
60,9_1_1,14,1480,410,1629,910
61,9_1_1,14,1479,421,1641,963
62,9_1_1,14,1483,443,1644,974
63,9_1_1,14,1449,467,1628,1038
64,9_1_1,14,1432,483,1616,1057
65,9_1_1,14,1418,507,1602,1072
66,9_1_1,14,1416,549,1594,1076
67,9_1_1,14,1415,587,1588,1074
68,9_1_1,14,1411,629,1578,1069
69,9_1_1,14,1398,691,1555,1065
70,9_1_1,14,1359,738,1515,1071
71,9_1_1,14,1314,815,1455,1076
72,9_1_1,14,1290,935,1386,1081
73,9_1_1,14,1280,990,1347,1092
463,9_1_2,6,694,150,743,310
464,9_1_2,6,697,156,743,308
465,9_1_2,6,702,151,754,318
466,9_1_2,6,711,154,763,321
467,9_1_2,6,714,154,768,325
468,9_1_2,6,721,155,776,328
469,9_1_2,6,724,154,780,328
470,9_1_2,6,727,154,784,331
471,9_1_2,6,730,158,790,342
472,9_1_2,6,729,158,791,351
473,9_1_2,6,727,157,791,356
474,9_1_2,6,726,159,790,357
475,9_1_2,6,728,165,793,362
476,9_1_2,6,727,166,794,365
