frame_num,obj_id,camera,x1,y1,x2,y2
159,18_5_1,2,309,122,328,189
160,18_5_1,2,308,122,327,191
161,18_5_1,2,307,122,327,192
162,18_5_1,2,307,123,328,195
163,18_5_1,2,307,122,327,195
164,18_5_1,2,306,122,327,198
165,18_5_1,2,305,124,326,198
166,18_5_1,2,306,131,326,199
167,18_5_1,2,307,132,326,198
168,18_5_1,2,307,128,327,198
169,18_5_1,2,306,126,327,202
170,18_5_1,2,306,125,328,201
171,18_5_1,2,306,122,329,203
172,18_5_1,2,306,120,330,203
173,18_5_1,2,307,119,330,203
174,18_5_1,2,307,118,330,204
175,18_5_1,2,307,119,330,204
176,18_5_1,2,308,121,331,208
177,18_5_1,2,307,120,331,209
178,18_5_1,2,308,122,331,211
179,18_5_1,2,308,121,332,212
180,18_5_1,2,308,124,332,214
181,18_5_1,2,308,124,332,215
184,18_5_1,2,310,126,334,216
185,18_5_1,2,309,124,334,219
186,18_5_1,2,309,125,334,220
190,18_5_1,2,311,132,334,220
191,18_5_1,2,310,127,335,223
192,18_5_1,2,310,131,335,226
193,18_5_1,2,310,130,335,225
194,18_5_1,2,311,134,335,227
195,18_5_1,2,313,139,336,226
196,18_5_1,2,312,135,337,230
197,18_5_1,2,311,132,337,231
198,18_5_1,2,313,135,339,232
199,18_5_1,2,316,144,340,235
200,18_5_1,2,316,144,340,236
201,18_5_1,2,315,133,344,239
202,18_5_1,2,316,133,344,240
203,18_5_1,2,318,138,347,245
204,18_5_1,2,319,142,348,247
205,18_5_1,2,319,139,349,248
206,18_5_1,2,319,136,350,250
207,18_5_1,2,319,143,349,250
208,18_5_1,2,321,153,348,254
209,18_5_1,2,321,147,351,255
210,18_5_1,2,321,148,351,258
211,18_5_1,2,321,146,353,261
212,18_5_1,2,323,154,353,263
213,18_5_1,2,324,154,355,265
214,18_5_1,2,325,154,357,268
215,18_5_1,2,323,146,359,272
216,18_5_1,2,325,151,360,273
217,18_5_1,2,326,157,360,275
218,18_5_1,2,327,162,360,277
219,18_5_1,2,327,159,362,279
220,18_5_1,2,328,165,362,281
221,18_5_1,2,330,169,364,284
222,18_5_1,2,332,174,365,286
223,18_5_1,2,333,175,366,288
224,18_5_1,2,333,178,367,293
225,18_5_1,2,332,176,368,294
226,18_5_1,2,330,170,369,300
227,18_5_1,2,332,178,369,302
228,18_5_1,2,329,161,373,308
229,18_5_1,2,328,161,372,312
230,18_5_1,2,328,165,371,314
231,18_5_1,2,326,166,371,320
232,18_5_1,2,326,170,370,325
233,18_5_1,2,326,174,370,326
234,18_5_1,2,325,185,366,330
235,18_5_1,2,323,189,365,333
236,18_5_1,2,323,194,365,341
237,18_5_1,2,323,194,366,345
238,18_5_1,2,323,195,367,352
239,18_5_1,2,322,196,367,354
240,18_5_1,2,322,202,367,360
241,18_5_1,2,324,206,371,371
242,18_5_1,2,325,206,373,375
243,18_5_1,2,325,208,374,381
244,18_5_1,2,325,210,374,383
245,18_5_1,2,325,212,376,393
246,18_5_1,2,326,212,378,399
247,18_5_1,2,326,219,379,409
248,18_5_1,2,325,223,379,414
249,18_5_1,2,326,225,383,424
250,18_5_1,2,327,230,388,442
251,18_5_1,2,326,231,389,448
252,18_5_1,2,325,237,389,459
253,18_5_1,2,323,238,389,465
254,18_5_1,2,324,245,391,481
255,18_5_1,2,325,248,395,491
