frame_num,obj_id,camera,x1,y1,x2,y2
1,11_5_1,5,347,39,399,210
2,11_5_1,5,345,32,399,212
3,11_5_1,5,344,35,400,216
4,11_5_1,5,347,37,403,219
5,11_5_1,5,351,39,406,220
6,11_5_1,5,353,47,409,229
7,11_5_1,5,351,48,409,236
8,11_5_1,5,349,46,409,239
9,11_5_1,5,352,53,412,246
10,11_5_1,5,358,60,418,248
11,11_5_1,5,360,63,421,253
12,11_5_1,5,360,64,424,262
13,11_5_1,5,356,61,424,268
14,11_5_1,5,355,63,425,274
15,11_5_1,5,357,67,430,283
16,11_5_1,5,363,67,439,290
17,11_5_1,5,369,73,445,295
18,11_5_1,5,365,74,444,302
19,11_5_1,5,364,73,446,309
20,11_5_1,5,361,71,448,316
21,11_5_1,5,363,70,455,327
22,11_5_1,5,367,69,462,332
23,11_5_1,5,371,71,471,348
24,11_5_1,5,369,74,473,360
25,11_5_1,5,364,73,472,369
26,11_5_1,5,362,76,474,380
27,11_5_1,5,367,81,481,391
28,11_5_1,5,375,81,493,402
29,11_5_1,5,380,85,502,416
30,11_5_1,5,376,85,504,431
31,11_5_1,5,373,86,505,444
32,11_5_1,5,373,91,510,465
33,11_5_1,5,378,99,518,479
34,11_5_1,5,384,98,527,488
35,11_5_1,5,379,114,527,520
36,11_5_1,5,372,123,523,541
37,11_5_1,5,362,129,516,552
38,11_5_1,5,353,141,513,581
39,11_5_1,5,353,147,519,604
40,11_5_1,5,357,149,527,621
41,11_5_1,5,355,167,531,661
42,11_5_1,5,350,182,529,685
43,11_5_1,5,346,183,533,709
44,11_5_1,5,341,201,540,762
45,11_5_1,5,342,210,546,792
46,11_5_1,5,342,224,547,811
47,11_5_1,5,330,243,534,830
48,11_5_1,5,304,249,512,848
49,11_5_1,5,257,263,476,903
50,11_5_1,5,222,281,436,898
51,11_5_1,5,211,291,429,920
350,11_5_2,4,1792,577,1918,1071
351,11_5_2,4,1775,533,1911,1064
352,11_5_2,4,1772,529,1911,1069
353,11_5_2,4,1765,523,1907,1072
354,11_5_2,4,1761,521,1905,1075
355,11_5_2,4,1761,514,1907,1072
356,11_5_2,4,1756,502,1907,1072
357,11_5_2,4,1748,507,1900,1068
358,11_5_2,4,1736,499,1894,1070
359,11_5_2,4,1722,482,1890,1068
360,11_5_2,4,1719,481,1892,1070
361,11_5_2,4,1714,476,1893,1072
362,11_5_2,4,1711,477,1894,1072
363,11_5_2,4,1707,475,1894,1069
364,11_5_2,4,1698,474,1889,1060
365,11_5_2,4,1691,474,1886,1059
366,11_5_2,4,1683,466,1889,1069
367,11_5_2,4,1683,466,1891,1061
368,11_5_2,4,1678,461,1893,1067
369,11_5_2,4,1656,455,1882,1070
370,11_5_2,4,1625,456,1860,1065
371,11_5_2,4,1594,450,1835,1065
372,11_5_2,4,1574,450,1818,1066
373,11_5_2,4,1564,446,1811,1068
374,11_5_2,4,1559,443,1809,1069
375,11_5_2,4,1559,441,1811,1069
376,11_5_2,4,1560,439,1814,1070
377,11_5_2,4,1561,440,1816,1070
378,11_5_2,4,1562,441,1817,1070
379,11_5_2,4,1561,441,1817,1070
380,11_5_2,4,1561,441,1818,1070
381,11_5_2,4,1560,443,1816,1070
382,11_5_2,4,1560,444,1816,1070
383,11_5_2,4,1560,444,1816,1070
384,11_5_2,4,1560,445,1817,1070
385,11_5_2,4,1561,444,1817,1069
386,11_5_2,4,1563,443,1820,1071
387,11_5_2,4,1563,443,1821,1071
388,11_5_2,4,1563,443,1822,1072
389,11_5_2,4,1563,443,1823,1072
390,11_5_2,4,1563,443,1822,1072
391,11_5_2,4,1561,444,1821,1072
392,11_5_2,4,1560,444,1820,1073
393,11_5_2,4,1560,444,1820,1073
394,11_5_2,4,1560,444,1820,1073
395,11_5_2,4,1560,444,1820,1073
396,11_5_2,4,1560,445,1820,1072
397,11_5_2,4,1560,445,1820,1072
398,11_5_2,4,1560,445,1820,1072
399,11_5_2,4,1561,445,1821,1071
400,11_5_2,4,1562,445,1823,1071
401,11_5_2,4,1564,444,1826,1069
402,11_5_2,4,1565,442,1828,1068
403,11_5_2,4,1569,442,1834,1068
404,11_5_2,4,1569,443,1836,1070
405,11_5_2,4,1569,443,1836,1070
406,11_5_2,4,1567,442,1837,1072
407,11_5_2,4,1566,442,1837,1073
408,11_5_2,4,1565,441,1837,1073
409,11_5_2,4,1566,442,1837,1072
410,11_5_2,4,1564,440,1836,1071
411,11_5_2,4,1560,441,1831,1069
412,11_5_2,4,1560,443,1826,1064
413,11_5_2,4,1555,439,1823,1067
414,11_5_2,4,1553,437,1821,1068
415,11_5_2,4,1552,437,1819,1071
416,11_5_2,4,1552,437,1818,1072
417,11_5_2,4,1552,437,1816,1072
418,11_5_2,4,1553,438,1816,1072
419,11_5_2,4,1553,438,1816,1072
420,11_5_2,4,1554,437,1815,1072
421,11_5_2,4,1554,437,1814,1073
422,11_5_2,4,1554,437,1813,1073
423,11_5_2,4,1554,438,1812,1073
424,11_5_2,4,1555,438,1812,1073
425,11_5_2,4,1555,438,1811,1073
426,11_5_2,4,1556,438,1812,1073
427,11_5_2,4,1557,438,1812,1073
428,11_5_2,4,1558,436,1813,1073
429,11_5_2,4,1558,436,1813,1073
430,11_5_2,4,1558,435,1812,1073
431,11_5_2,4,1559,435,1813,1073
432,11_5_2,4,1560,434,1814,1073
